,0
49946,"""KS"""
49947,"""KS"""
49948,"""KS"""
49949,"""KS"""
49950,"""KS"""
49951,"""KS"""
49952,"""KS"""
49953,"""KS"""
49954,"""KS"""
49955,"""KS"""
49956,"""KS"""
49957,"""KS"""
49958,"""KS"""
49959,"""KS"""
49960,"""KS"""
49961,"""KS"""
49962,"""KS"""
49963,"""KS"""
49964,"""KS"""
49965,"""KS"""
49966,"""KS"""
49967,"""KS"""
49968,"""KS"""
49969,"""KS"""
49970,"""KS"""
49971,"""KS"""
49972,"""KS"""
49973,"""KS"""
49974,"""KS"""
49975,"""KS"""
49976,"""KS"""
49977,"""KS"""
49978,"""KS"""
49979,"""KS"""
49980,"""KS"""
49981,"""KS"""
49982,"""KS"""
49983,"""KS"""
49984,"""KS"""
49985,"""VA"""
49986,"""VA"""
49987,"""VA"""
49988,"""VA"""
49989,"""VA"""
49990,"""VA"""
49991,"""VA"""
49992,"""VA"""
49993,"""VA"""
49994,"""VA"""
49995,"""VA"""
49996,"""VA"""
49997,"""VA"""
49998,"""VA"""
49999,"""VA"""
50000,"""VA"""
50001,"""VA"""
50002,"""VA"""
50003,"""VA"""
50004,"""VA"""
50005,"""VA"""
50006,"""VA"""
50007,"""VA"""
50008,"""VA"""
50009,"""VA"""
50010,"""VA"""
50011,"""VA"""
50012,"""VA"""
50013,"""VA"""
50014,"""VA"""
50015,"""VA"""
50016,"""VA"""
50017,"""VA"""
50018,"""VA"""
50019,"""VA"""
50020,"""VA"""
50021,"""VA"""
50022,"""VA"""
50023,"""VA"""
50024,"""VA"""
50025,"""VA"""
50026,"""VA"""
50027,"""VA"""
50028,"""VA"""
50029,"""VA"""
50030,"""VA"""
50031,"""VA"""
50032,"""VA"""
50033,"""VA"""
50034,"""VA"""
50035,"""VA"""
50036,"""VA"""
50037,"""VA"""
50038,"""VA"""
50039,"""VA"""
50040,"""VA"""
50041,"""VA"""
50042,"""VA"""
50043,"""VA"""
50044,"""VA"""
50045,"""VA"""
50046,"""VA"""
50047,"""VA"""
50048,"""VA"""
50049,"""VA"""
50050,"""VA"""
50051,"""VA"""
50052,"""VA"""
50053,"""VA"""
50054,"""VA"""
50055,"""VA"""
50056,"""VA"""
50057,"""VA"""
50058,"""VA"""
50059,"""VA"""
50060,"""VA"""
50061,"""VA"""
50062,"""VA"""
50063,"""VA"""
50064,"""VA"""
50065,"""VA"""
50066,"""VA"""
50067,"""VA"""
50068,"""VA"""
50069,"""VA"""
50070,"""VA"""
50071,"""VA"""
50072,"""VA"""
50073,"""VA"""
50074,"""VA"""
50075,"""VA"""
50076,"""VA"""
50077,"""VA"""
50078,"""VA"""
50079,"""VA"""
50080,"""VA"""
50081,"""VA"""
50082,"""VA"""
50083,"""VA"""
50084,"""VA"""
50085,"""VA"""
50086,"""VA"""
50087,"""VA"""
50088,"""VA"""
50089,"""VA"""
50090,"""VA"""
50091,"""VA"""
50092,"""VA"""
50093,"""VA"""
50094,"""VA"""
50095,"""VA"""
50096,"""VA"""
50097,"""VA"""
50098,"""VA"""
50099,"""VA"""
50100,"""VA"""
50101,"""VA"""
50102,"""VA"""
50103,"""VA"""
50104,"""VA"""
50105,"""VA"""
50106,"""VA"""
50107,"""VA"""
50108,"""VA"""
50109,"""VA"""
50110,"""VA"""
50111,"""VA"""
50112,"""VA"""
50113,"""VA"""
50114,"""VA"""
50115,"""VA"""
50116,"""VA"""
50117,"""VA"""
50118,"""VA"""
50119,"""VA"""
50120,"""VA"""
50121,"""VA"""
50122,"""VA"""
50123,"""VA"""
50124,"""VA"""
50125,"""VA"""
50126,"""VA"""
50127,"""VA"""
50128,"""VA"""
50129,"""VA"""
50130,"""VA"""
50131,"""VA"""
50132,"""VA"""
50133,"""VA"""
50134,"""VA"""
50135,"""VA"""
50136,"""VA"""
50137,"""VA"""
50138,"""VA"""
50139,"""VA"""
50140,"""VA"""
50141,"""VA"""
50142,"""VA"""
50143,"""VA"""
50144,"""VA"""
50145,"""VA"""
50146,"""VA"""
50147,"""VA"""
50148,"""VA"""
50149,"""VA"""
50150,"""VA"""
50151,"""VA"""
50152,"""VA"""
50153,"""VA"""
50154,"""VA"""
50155,"""VA"""
50156,"""VA"""
50157,"""VA"""
50158,"""VA"""
50159,"""VA"""
50160,"""VA"""
50161,"""VA"""
50162,"""VA"""
50163,"""VA"""
50164,"""VA"""
50165,"""VA"""
50166,"""VA"""
50167,"""VA"""
50168,"""VA"""
50169,"""VA"""
50170,"""VA"""
50171,"""VA"""
50172,"""VA"""
50173,"""VA"""
50174,"""VA"""
50175,"""VA"""
50176,"""VA"""
50177,"""VA"""
50178,"""VA"""
50179,"""VA"""
50180,"""VA"""
50181,"""VA"""
50182,"""VA"""
50183,"""VA"""
50184,"""VA"""
50185,"""VA"""
50186,"""VA"""
50187,"""VA"""
50188,"""VA"""
50189,"""VA"""
50190,"""VA"""
50191,"""VA"""
50192,"""VA"""
50193,"""VA"""
50194,"""VA"""
50195,"""VA"""
50196,"""VA"""
50197,"""VA"""
50198,"""VA"""
50199,"""VA"""
50200,"""VA"""
50201,"""VA"""
50202,"""VA"""
50203,"""VA"""
50204,"""VA"""
50205,"""VA"""
50206,"""VA"""
50207,"""VA"""
50208,"""VA"""
50209,"""VA"""
50210,"""VA"""
50211,"""VA"""
50212,"""VA"""
50213,"""VA"""
50214,"""VA"""
50215,"""VA"""
50216,"""VA"""
50217,"""VA"""
50218,"""VA"""
50219,"""VA"""
50220,"""VA"""
50221,"""VA"""
50222,"""VA"""
50223,"""VA"""
50224,"""VA"""
50225,"""VA"""
50226,"""VA"""
50227,"""VA"""
50228,"""VA"""
50229,"""VA"""
50230,"""VA"""
50231,"""VA"""
50232,"""VA"""
50233,"""VA"""
50234,"""VA"""
50235,"""VA"""
50236,"""VA"""
50237,"""VA"""
50238,"""VA"""
50239,"""VA"""
50240,"""VA"""
50241,"""VA"""
50242,"""VA"""
50243,"""VA"""
50244,"""VA"""
50245,"""VA"""
50246,"""VA"""
50247,"""VA"""
50248,"""VA"""
50249,"""VA"""
50250,"""VA"""
50251,"""VA"""
50252,"""VA"""
50253,"""VA"""
50254,"""VA"""
50255,"""VA"""
50256,"""VA"""
50257,"""VA"""
50258,"""VA"""
50259,"""VA"""
50260,"""VA"""
50261,"""VA"""
50262,"""VA"""
50263,"""VA"""
50264,"""VA"""
50265,"""VA"""
50266,"""VA"""
50267,"""VA"""
50268,"""VA"""
50269,"""VA"""
50270,"""VA"""
50271,"""VA"""
50272,"""VA"""
50273,"""VA"""
50274,"""VA"""
50275,"""VA"""
50276,"""VA"""
50277,"""VA"""
50278,"""VA"""
50279,"""VA"""
50280,"""VA"""
50281,"""VA"""
50282,"""VA"""
50283,"""VA"""
50284,"""VA"""
50285,"""VA"""
50286,"""VA"""
50287,"""VA"""
50288,"""VA"""
50289,"""VA"""
50290,"""VA"""
50291,"""VA"""
50292,"""VA"""
50293,"""VA"""
50294,"""VA"""
50295,"""VA"""
50296,"""VA"""
50297,"""VA"""
50298,"""VA"""
50299,"""VA"""
50300,"""VA"""
50301,"""VA"""
50302,"""VA"""
50303,"""VA"""
50304,"""VA"""
50305,"""VA"""
50306,"""VA"""
50307,"""VA"""
50308,"""VA"""
50309,"""VA"""
50310,"""VA"""
50311,"""VA"""
50312,"""VA"""
50313,"""VA"""
50314,"""VA"""
50315,"""VA"""
50316,"""VA"""
50317,"""VA"""
50318,"""VA"""
50319,"""VA"""
50320,"""VA"""
50321,"""VA"""
50322,"""VA"""
50323,"""VA"""
50324,"""VA"""
50325,"""VA"""
50326,"""VA"""
50327,"""VA"""
50328,"""VA"""
50329,"""VA"""
50330,"""VA"""
50331,"""VA"""
50332,"""VA"""
50333,"""VA"""
50334,"""VA"""
50335,"""VA"""
50336,"""VA"""
50337,"""VA"""
50338,"""VA"""
50339,"""VA"""
50340,"""VA"""
50341,"""VA"""
50342,"""VA"""
50343,"""VA"""
50344,"""VA"""
50345,"""VA"""
50346,"""VA"""
50347,"""VA"""
50348,"""VA"""
50349,"""VA"""
50350,"""VA"""
50351,"""VA"""
50352,"""VA"""
50353,"""VA"""
50354,"""VA"""
50355,"""VA"""
50356,"""VA"""
50357,"""VA"""
50358,"""VA"""
50359,"""VA"""
50360,"""VA"""
50361,"""VA"""
50362,"""VA"""
50363,"""VA"""
50364,"""VA"""
50365,"""VA"""
50366,"""VA"""
50367,"""VA"""
50368,"""VA"""
50369,"""VA"""
50370,"""VA"""
50371,"""VA"""
50372,"""VA"""
50373,"""VA"""
50374,"""VA"""
50375,"""VA"""
50376,"""VA"""
50377,"""VA"""
50378,"""VA"""
50379,"""VA"""
50380,"""VA"""
50381,"""VA"""
50382,"""VA"""
50383,"""VA"""
50384,"""VA"""
50385,"""VA"""
50386,"""VA"""
50387,"""VA"""
50388,"""VA"""
50389,"""VA"""
50390,"""VA"""
50391,"""VA"""
50392,"""VA"""
50393,"""VA"""
50394,"""VA"""
50395,"""VA"""
50396,"""VA"""
50397,"""VA"""
50398,"""VA"""
50399,"""VA"""
50400,"""VA"""
50401,"""VA"""
50402,"""VA"""
50403,"""VA"""
50404,"""VA"""
50405,"""VA"""
50406,"""VA"""
50407,"""VA"""
50408,"""VA"""
50409,"""VA"""
50410,"""VA"""
50411,"""VA"""
50412,"""VA"""
50413,"""VA"""
50414,"""VA"""
50415,"""VA"""
50416,"""VA"""
50417,"""VA"""
50418,"""VA"""
50419,"""VA"""
50420,"""VA"""
50421,"""VA"""
50422,"""VA"""
50423,"""VA"""
50424,"""VA"""
50425,"""VA"""
50426,"""VA"""
50427,"""VA"""
50428,"""VA"""
50429,"""VA"""
50430,"""VA"""
50431,"""VA"""
50432,"""VA"""
50433,"""VA"""
50434,"""VA"""
50435,"""VA"""
50436,"""VA"""
50437,"""VA"""
50438,"""VA"""
50439,"""VA"""
50440,"""VA"""
50441,"""VA"""
50442,"""VA"""
50443,"""VA"""
50444,"""VA"""
50445,"""VA"""
50446,"""VA"""
50447,"""VA"""
50448,"""VA"""
50449,"""VA"""
50450,"""VA"""
50451,"""VA"""
50452,"""VA"""
50453,"""VA"""
50454,"""VA"""
50455,"""VA"""
50456,"""VA"""
50457,"""VA"""
50458,"""VA"""
50459,"""VA"""
50460,"""VA"""
50461,"""VA"""
50462,"""VA"""
50463,"""VA"""
50464,"""VA"""
50465,"""VA"""
50466,"""VA"""
50467,"""VA"""
50468,"""VA"""
50469,"""VA"""
50470,"""VA"""
50471,"""VA"""
50472,"""VA"""
50473,"""VA"""
50474,"""VA"""
50475,"""VA"""
50476,"""VA"""
50477,"""VA"""
50478,"""VA"""
50479,"""VA"""
50480,"""VA"""
50481,"""VA"""
50482,"""VA"""
50483,"""VA"""
50484,"""VA"""
50485,"""VA"""
50486,"""VA"""
50487,"""VA"""
50488,"""VA"""
50489,"""VA"""
50490,"""VA"""
50491,"""VA"""
50492,"""VA"""
50493,"""VA"""
50494,"""VA"""
50495,"""VA"""
50496,"""VA"""
50497,"""VA"""
50498,"""VA"""
50499,"""VA"""
50500,"""VA"""
50501,"""VA"""
50502,"""VA"""
50503,"""VA"""
50504,"""VA"""
50505,"""VA"""
50506,"""VA"""
50507,"""VA"""
50508,"""VA"""
50509,"""VA"""
50510,"""VA"""
50511,"""VA"""
50512,"""VA"""
50513,"""VA"""
50514,"""VA"""
50515,"""VA"""
50516,"""VA"""
50517,"""VA"""
50518,"""VA"""
50519,"""VA"""
50520,"""VA"""
50521,"""VA"""
50522,"""VA"""
50523,"""VA"""
50524,"""VA"""
50525,"""VA"""
50526,"""VA"""
50527,"""VA"""
50528,"""VA"""
50529,"""VA"""
50530,"""VA"""
50531,"""VA"""
50532,"""VA"""
50533,"""VA"""
50534,"""VA"""
50535,"""VA"""
50536,"""VA"""
50537,"""VA"""
50538,"""VA"""
50539,"""VA"""
50540,"""VA"""
50541,"""VA"""
50542,"""VA"""
50543,"""VA"""
50544,"""VA"""
50545,"""VA"""
50546,"""VA"""
50547,"""VA"""
50548,"""VA"""
50549,"""VA"""
50550,"""VA"""
50551,"""VA"""
50552,"""VA"""
50553,"""VA"""
50554,"""VA"""
50555,"""VA"""
50556,"""VA"""
50557,"""VA"""
50558,"""VA"""
50559,"""VA"""
50560,"""VA"""
50561,"""VA"""
50562,"""VA"""
50563,"""VA"""
50564,"""VA"""
50565,"""VA"""
50566,"""VA"""
50567,"""VA"""
50568,"""VA"""
50569,"""VA"""
50570,"""VA"""
50571,"""VA"""
50572,"""VA"""
50573,"""VA"""
50574,"""VA"""
50575,"""VA"""
50576,"""VA"""
50577,"""VA"""
50578,"""VA"""
50579,"""VA"""
50580,"""VA"""
50581,"""VA"""
50582,"""VA"""
50583,"""VA"""
50584,"""VA"""
50585,"""VA"""
50586,"""VA"""
50587,"""VA"""
50588,"""VA"""
50589,"""VA"""
50590,"""VA"""
50591,"""VA"""
50592,"""VA"""
50593,"""VA"""
50594,"""VA"""
50595,"""VA"""
50596,"""VA"""
50597,"""VA"""
50598,"""VA"""
50599,"""VA"""
50600,"""VA"""
50601,"""VA"""
50602,"""VA"""
50603,"""VA"""
50604,"""VA"""
50605,"""VA"""
50606,"""VA"""
50607,"""VA"""
50608,"""VA"""
50609,"""VA"""
50610,"""VA"""
50611,"""VA"""
50612,"""VA"""
50613,"""VA"""
50614,"""VA"""
50615,"""VA"""
50616,"""VA"""
50617,"""VA"""
50618,"""VA"""
50619,"""VA"""
50620,"""VA"""
50621,"""VA"""
50622,"""VA"""
50623,"""VA"""
50624,"""VA"""
50625,"""VA"""
50626,"""VA"""
50627,"""VA"""
50628,"""VA"""
50629,"""VA"""
50630,"""VA"""
50631,"""VA"""
50632,"""VA"""
50633,"""VA"""
50634,"""VA"""
50635,"""VA"""
50636,"""VA"""
50637,"""VA"""
50638,"""VA"""
50639,"""VA"""
50640,"""VA"""
50641,"""VA"""
50642,"""VA"""
50643,"""VA"""
50644,"""VA"""
50645,"""VA"""
50646,"""VA"""
50647,"""VA"""
50648,"""VA"""
50649,"""VA"""
50650,"""VA"""
50651,"""VA"""
50652,"""VA"""
50653,"""VA"""
50654,"""VA"""
50655,"""VA"""
50656,"""VA"""
50657,"""VA"""
50658,"""VA"""
50659,"""VA"""
50660,"""VA"""
50661,"""VA"""
50662,"""VA"""
50663,"""VA"""
50664,"""VA"""
50665,"""VA"""
50666,"""VA"""
50667,"""VA"""
50668,"""VA"""
50669,"""VA"""
50670,"""VA"""
50671,"""VA"""
50672,"""VA"""
50673,"""VA"""
50674,"""VA"""
50675,"""VA"""
50676,"""VA"""
50677,"""VA"""
50678,"""VA"""
50679,"""VA"""
50680,"""VA"""
50681,"""VA"""
50682,"""VA"""
50683,"""VA"""
50684,"""VA"""
50685,"""VA"""
50686,"""VA"""
50687,"""VA"""
50688,"""VA"""
50689,"""VA"""
50690,"""VA"""
50691,"""VA"""
50692,"""VA"""
50693,"""VA"""
50694,"""VA"""
50695,"""VA"""
50696,"""VA"""
50697,"""VA"""
50698,"""VA"""
50699,"""VA"""
50700,"""VA"""
50701,"""VA"""
50702,"""VA"""
50703,"""VA"""
50704,"""VA"""
50705,"""VA"""
50706,"""VA"""
50707,"""VA"""
50708,"""VA"""
50709,"""VA"""
50710,"""VA"""
50711,"""VA"""
50712,"""VA"""
50713,"""VA"""
50714,"""VA"""
50715,"""VA"""
50716,"""VA"""
50717,"""VA"""
50718,"""VA"""
50719,"""VA"""
50720,"""VA"""
50721,"""VA"""
50722,"""VA"""
50723,"""VA"""
50724,"""VA"""
50725,"""KS"""
50726,"""KS"""
50727,"""KS"""
50728,"""KS"""
50729,"""KS"""
50730,"""KS"""
50731,"""KS"""
50732,"""KS"""
50733,"""KS"""
50734,"""KS"""
50735,"""KS"""
50736,"""KS"""
50737,"""KS"""
50738,"""KS"""
50739,"""KS"""
50740,"""KS"""
50741,"""KS"""
50742,"""KS"""
50743,"""KS"""
50744,"""KS"""
50745,"""KS"""
50746,"""KS"""
50747,"""KS"""
50748,"""KS"""
50749,"""KS"""
50750,"""KS"""
50751,"""KS"""
50752,"""KS"""
50753,"""KS"""
50754,"""KS"""
50755,"""KS"""
50756,"""KS"""
50757,"""KS"""
50758,"""KS"""
50759,"""KS"""
50760,"""KS"""
50761,"""KS"""
50762,"""KS"""
50763,"""KS"""
50764,"""KS"""
50765,"""KS"""
50766,"""KS"""
50767,"""KS"""
50768,"""KS"""
50769,"""KS"""
50770,"""KS"""
50771,"""KS"""
50772,"""KS"""
50773,"""KS"""
50774,"""KS"""
50775,"""KS"""
50776,"""KS"""
50777,"""KS"""
50778,"""KS"""
50779,"""KS"""
50780,"""KS"""
50781,"""KS"""
50782,"""KS"""
50783,"""KS"""
50784,"""KS"""
50785,"""KS"""
50786,"""KS"""
50787,"""KS"""
50788,"""KS"""
50789,"""KS"""
50790,"""KS"""
50791,"""KS"""
50792,"""KS"""
50793,"""KS"""
50794,"""KS"""
50795,"""KS"""
50796,"""KS"""
50797,"""KS"""
50798,"""KS"""
50799,"""KS"""
50800,"""KS"""
50801,"""KS"""
50802,"""KS"""
50803,"""KS"""
50804,"""KS"""
50805,"""KS"""
50806,"""KS"""
50807,"""KS"""
50808,"""KS"""
50809,"""KS"""
50810,"""KS"""
50811,"""KS"""
50812,"""KS"""
50813,"""KS"""
50814,"""KS"""
50815,"""KS"""
50816,"""KS"""
50817,"""KS"""
50818,"""KS"""
50819,"""KS"""
50820,"""KS"""
50821,"""KS"""
50822,"""KS"""
50823,"""KS"""
50824,"""KS"""
50825,"""KS"""
50826,"""KS"""
50827,"""KS"""
50828,"""KS"""
50829,"""KS"""
50830,"""KS"""
50831,"""KS"""
50832,"""KS"""
50833,"""KS"""
50834,"""KS"""
50835,"""KS"""
50836,"""KS"""
50837,"""KS"""
50838,"""KS"""
50839,"""KS"""
50840,"""KS"""
50841,"""KS"""
50842,"""KS"""
50843,"""KS"""
50844,"""KS"""
50845,"""KS"""
50846,"""KS"""
50847,"""KS"""
50848,"""KS"""
50849,"""KS"""
50850,"""KS"""
50851,"""KS"""
50852,"""KS"""
50853,"""KS"""
50854,"""KS"""
50855,"""KS"""
50856,"""KS"""
50857,"""KS"""
50858,"""KS"""
50859,"""KS"""
50860,"""KS"""
50861,"""KS"""
50862,"""KS"""
50863,"""KS"""
50864,"""KS"""
50865,"""KS"""
50866,"""KS"""
50867,"""KS"""
50868,"""KS"""
50869,"""KS"""
50870,"""KS"""
50871,"""KS"""
50872,"""KS"""
50873,"""KS"""
50874,"""KS"""
50875,"""KS"""
50876,"""KS"""
50877,"""KS"""
50878,"""KS"""
50879,"""KS"""
50880,"""KS"""
50881,"""KS"""
50882,"""KS"""
50883,"""KS"""
50884,"""KS"""
50885,"""KS"""
50886,"""KS"""
50887,"""KS"""
50888,"""KS"""
50889,"""KS"""
50890,"""KS"""
50891,"""KS"""
50892,"""KS"""
50893,"""KS"""
50894,"""KS"""
50895,"""KS"""
50896,"""KS"""
50897,"""KS"""
50898,"""KS"""
50899,"""KS"""
50900,"""KS"""
50901,"""KS"""
50902,"""KS"""
50903,"""KS"""
50904,"""KS"""
50905,"""KS"""
50906,"""KS"""
50907,"""KS"""
50908,"""KS"""
50909,"""KS"""
50910,"""KS"""
50911,"""KS"""
50912,"""KS"""
50913,"""KS"""
50914,"""KS"""
50915,"""KS"""
50916,"""KS"""
50917,"""KS"""
50918,"""KS"""
50919,"""KS"""
50920,"""KS"""
50921,"""KS"""
50922,"""KS"""
50923,"""KS"""
50924,"""KS"""
50925,"""KS"""
50926,"""KS"""
50927,"""KS"""
50928,"""KS"""
50929,"""KS"""
50930,"""KS"""
50931,"""KS"""
50932,"""KS"""
50933,"""KS"""
50934,"""KS"""
50935,"""KS"""
50936,"""KS"""
50937,"""KS"""
50938,"""KS"""
50939,"""KS"""
50940,"""KS"""
50941,"""KS"""
50942,"""KS"""
50943,"""KS"""
50944,"""KS"""
50945,"""KS"""
50946,"""KS"""
50947,"""KS"""
50948,"""KS"""
50949,"""KS"""
50950,"""KS"""
50951,"""KS"""
50952,"""KS"""
50953,"""KS"""
50954,"""KS"""
50955,"""KS"""
50956,"""KS"""
50957,"""KS"""
50958,"""KS"""
50959,"""KS"""
50960,"""KS"""
50961,"""KS"""
50962,"""KS"""
50963,"""KS"""
50964,"""KS"""
50965,"""KS"""
50966,"""KS"""
50967,"""KS"""
50968,"""KS"""
50969,"""KS"""
50970,"""KS"""
50971,"""KS"""
50972,"""KS"""
50973,"""KS"""
50974,"""KS"""
50975,"""KS"""
50976,"""KS"""
50977,"""KS"""
50978,"""KS"""
50979,"""KS"""
50980,"""KS"""
50981,"""KS"""
50982,"""KS"""
50983,"""KS"""
50984,"""KS"""
50985,"""KS"""
50986,"""KS"""
50987,"""KS"""
50988,"""KS"""
50989,"""KS"""
50990,"""KS"""
50991,"""KS"""
50992,"""KS"""
50993,"""KS"""
50994,"""KS"""
50995,"""KS"""
50996,"""KS"""
50997,"""KS"""
50998,"""KS"""
50999,"""KS"""
51000,"""KS"""
51001,"""KS"""
51002,"""KS"""
51003,"""KS"""
51004,"""KS"""
51005,"""KS"""
51006,"""KS"""
51007,"""KS"""
51008,"""KS"""
51009,"""KS"""
51010,"""KS"""
51011,"""KS"""
51012,"""KS"""
51013,"""KS"""
51014,"""KS"""
51015,"""KS"""
51016,"""KS"""
51017,"""KS"""
51018,"""KS"""
51019,"""KS"""
51020,"""KS"""
51021,"""KS"""
51022,"""KS"""
51023,"""KS"""
51024,"""KS"""
51025,"""KS"""
51026,"""KS"""
51027,"""KS"""
51028,"""KS"""
51029,"""KS"""
51030,"""KS"""
51031,"""KS"""
51032,"""KS"""
51033,"""KS"""
51034,"""KS"""
51035,"""KS"""
51036,"""KS"""
51037,"""KS"""
51038,"""KS"""
51039,"""KS"""
51040,"""KS"""
51041,"""KS"""
51042,"""KS"""
51043,"""KS"""
51044,"""KS"""
51045,"""KS"""
51046,"""KS"""
51047,"""KS"""
51048,"""KS"""
51049,"""KS"""
51050,"""KS"""
51051,"""KS"""
51052,"""KS"""
51053,"""KS"""
51054,"""KS"""
51055,"""KS"""
51056,"""KS"""
51057,"""KS"""
51058,"""KS"""
51059,"""KS"""
51060,"""KS"""
51061,"""KS"""
51062,"""KS"""
51063,"""KS"""
51064,"""KS"""
51065,"""KS"""
51066,"""KS"""
51067,"""KS"""
51068,"""KS"""
51069,"""KS"""
51070,"""KS"""
51071,"""KS"""
51072,"""KS"""
51073,"""KS"""
51074,"""KS"""
51075,"""KS"""
51076,"""KS"""
51077,"""KS"""
51078,"""KS"""
51079,"""KS"""
51080,"""KS"""
51081,"""KS"""
51082,"""KS"""
51083,"""KS"""
51084,"""KS"""
51085,"""KS"""
51086,"""KS"""
51087,"""KS"""
51088,"""KS"""
51089,"""KS"""
51090,"""KS"""
51091,"""KS"""
51092,"""KS"""
51093,"""KS"""
51094,"""KS"""
51095,"""KS"""
51096,"""KS"""
51097,"""KS"""
51098,"""KS"""
51099,"""KS"""
51100,"""KS"""
51101,"""KS"""
51102,"""KS"""
51103,"""KS"""
51104,"""KS"""
51105,"""KS"""
51106,"""KS"""
51107,"""KS"""
51108,"""KS"""
51109,"""KS"""
51110,"""KS"""
51111,"""KS"""
51112,"""KS"""
51113,"""KS"""
51114,"""KS"""
51115,"""KS"""
51116,"""KS"""
51117,"""KS"""
51118,"""KS"""
51119,"""KS"""
51120,"""KS"""
51121,"""KS"""
51122,"""KS"""
51123,"""KS"""
51124,"""KS"""
51125,"""KS"""
51126,"""KS"""
51127,"""KS"""
51128,"""KS"""
51129,"""KS"""
51130,"""KS"""
51131,"""KS"""
51132,"""KS"""
51133,"""KS"""
51134,"""KS"""
51135,"""KS"""
51136,"""KS"""
51137,"""KS"""
51138,"""KS"""
51139,"""KS"""
51140,"""KS"""
51141,"""KS"""
51142,"""KS"""
51143,"""KS"""
51144,"""KS"""
51145,"""KS"""
51146,"""KS"""
51147,"""KS"""
51148,"""KS"""
51149,"""KS"""
51150,"""KS"""
51151,"""KS"""
51152,"""KS"""
51153,"""KS"""
51154,"""KS"""
51155,"""KS"""
51156,"""KS"""
51157,"""KS"""
51158,"""KS"""
51159,"""KS"""
51160,"""KS"""
51161,"""KS"""
51162,"""KS"""
51163,"""KS"""
51164,"""KS"""
51165,"""KS"""
51166,"""KS"""
51167,"""KS"""
51168,"""KS"""
51169,"""KS"""
51170,"""KS"""
51171,"""KS"""
51172,"""KS"""
51173,"""KS"""
51174,"""KS"""
51175,"""KS"""
51176,"""KS"""
51177,"""KS"""
51178,"""KS"""
51179,"""KS"""
51180,"""KS"""
51181,"""KS"""
51182,"""KS"""
51183,"""KS"""
51184,"""KS"""
51185,"""KS"""
51186,"""KS"""
51187,"""KS"""
51188,"""KS"""
51189,"""KS"""
51190,"""KS"""
51191,"""KS"""
51192,"""KS"""
51193,"""KS"""
51194,"""KS"""
51195,"""KS"""
51196,"""KS"""
51197,"""KS"""
51198,"""KS"""
51199,"""KS"""
51200,"""KS"""
51201,"""KS"""
51202,"""KS"""
51203,"""KS"""
51204,"""KS"""
51205,"""KS"""
51206,"""KS"""
51207,"""KS"""
51208,"""KS"""
51209,"""KS"""
51210,"""KS"""
51211,"""KS"""
51212,"""KS"""
51213,"""KS"""
51214,"""KS"""
51215,"""KS"""
51216,"""KS"""
51217,"""KS"""
51218,"""KS"""
51219,"""KS"""
51220,"""KS"""
51221,"""KS"""
51222,"""KS"""
51223,"""KS"""
51224,"""KS"""
51225,"""KS"""
51226,"""KS"""
51227,"""KS"""
51228,"""KS"""
51229,"""KS"""
51230,"""KS"""
51231,"""KS"""
51232,"""KS"""
51233,"""KS"""
51234,"""KS"""
51235,"""KS"""
51236,"""KS"""
51237,"""KS"""
51238,"""KS"""
51239,"""KS"""
51240,"""KS"""
51241,"""KS"""
51242,"""KS"""
51243,"""KS"""
51244,"""KS"""
51245,"""KS"""
51246,"""KS"""
51247,"""KS"""
51248,"""KS"""
51249,"""KS"""
51250,"""KS"""
51251,"""KS"""
51252,"""KS"""
51253,"""KS"""
51254,"""KS"""
51255,"""KS"""
51256,"""KS"""
51257,"""KS"""
51258,"""KS"""
51259,"""KS"""
51260,"""KS"""
51261,"""KS"""
51262,"""KS"""
51263,"""KS"""
51264,"""KS"""
51265,"""KS"""
51266,"""KS"""
51267,"""KS"""
51268,"""KS"""
51269,"""KS"""
51270,"""KS"""
51271,"""KS"""
51272,"""KS"""
51273,"""KS"""
51274,"""KS"""
51275,"""KS"""
51276,"""KS"""
51277,"""KS"""
51278,"""KS"""
51279,"""KS"""
51280,"""KS"""
51281,"""KS"""
51282,"""KS"""
51283,"""KS"""
51284,"""KS"""
51285,"""KS"""
51286,"""KS"""
51287,"""KS"""
51288,"""KS"""
51289,"""KS"""
51290,"""KS"""
51291,"""KS"""
51292,"""KS"""
51293,"""KS"""
51294,"""KS"""
51295,"""KS"""
51296,"""KS"""
51297,"""KS"""
51298,"""KS"""
51299,"""KS"""
51300,"""KS"""
51301,"""KS"""
51302,"""KS"""
51303,"""KS"""
51304,"""KS"""
51305,"""KS"""
51306,"""KS"""
51307,"""KS"""
51308,"""KS"""
51309,"""KS"""
51310,"""KS"""
51311,"""KS"""
51312,"""KS"""
51313,"""KS"""
51314,"""KS"""
51315,"""KS"""
51316,"""KS"""
51317,"""KS"""
51318,"""KS"""
51319,"""KS"""
51320,"""KS"""
51321,"""KS"""
51322,"""KS"""
51323,"""KS"""
51324,"""KS"""
51325,"""KS"""
51326,"""KS"""
51327,"""KS"""
51328,"""KS"""
51329,"""KS"""
51330,"""KS"""
51331,"""KS"""
51332,"""KS"""
51333,"""KS"""
51334,"""KS"""
51335,"""KS"""
51336,"""KS"""
51337,"""KS"""
51338,"""KS"""
51339,"""KS"""
51340,"""KS"""
51341,"""KS"""
51342,"""KS"""
51343,"""KS"""
51344,"""KS"""
